ranking_dea,cod_ibge,Município,UF,População_2022,eficiencia_dea,phi_expansao_outputs,eficiente,benchmarks_sugeridos,tipo_benchmark,risco_inundacao,risco_deslizamento,exposicao_domicilios_risco,saneamento_resiliente,gestao_risco,governanca_investimento_adaptativo,agua,esgoto,tratamento_esgoto,infraestrutura,politica_ambiental,risco_composto,grupo_prioridade,cluster_kmeans,classe_inundacao,classe_deslizamento,risco_percentil,ineficiencia_percentil,indice_prioridade,eficiencia_pred_rf
316,3522406,Itapeva,SP,89728,0.8779551748579122,1.1390103146915667,False,Lins; Leme; Pompéia,similaridade,0.61,0.51,0.0,91.18,64,31.233229887801386,94.87,78.67,100.0,2.46645977560277,60,0.56,alto risco/alta eficiência,3,Alto,Médio,0.7713178294573644,0.48992248062015503,0.37788594435430567,0.8779497794444073
317,3508900,Caiabu,SP,3712,0.87756299734748,1.1395193314013898,False,Icém; Adamantina; Santa Ernestina,similaridade,0.47,0.37,0.0,91.29666666666667,8,24.716663944415824,91.04,82.85,100.0,9.43332788883165,40,0.42,baixo risco/alta eficiência,1,Médio,Baixo,0.4542635658914729,0.49147286821705427,0.223258217655189,0.8757258572031058
318,3518206,Guararapes,SP,31036,0.8774223190602503,1.1397020320511504,False,Pompéia; Pontal; Nova Europa,similaridade,0.55,0.52,0.0,91.28666666666668,16,40.0,92.94,92.72,88.2,0.0,80,0.535,alto risco/alta eficiência,1,Médio,Médio,0.7364341085271318,0.4930232558139535,0.3630791418784929,0.8941574664525521
319,3530102,Mirandópolis,SP,27983,0.8770940697233802,1.1401285614841543,False,Leme; Nova Europa; Auriflama,similaridade,0.67,0.51,0.0,91.26333333333334,24,30.0,88.98,84.81,100.0,0.0,60,0.5900000000000001,alto risco/alta eficiência,1,Alto,Médio,0.8186046511627907,0.4945736434108527,0.4048602848386515,0.8734737315364797
320,3556602,Vera Cruz,SP,10176,0.8760155361879501,1.141532265913431,False,Paulo de Faria; Dumont; Terra Roxa,similaridade,0.56,0.47,0.0,91.18666666666667,0,10.0,86.96,86.6,100.0,0.0,20,0.515,alto risco/alta eficiência,1,Médio,Médio,0.6953488372093023,0.49612403100775193,0.34497926807283213,0.8738335481571348
321,3501301,Álvares Machado,SP,27245,0.8757341796134901,1.1418990183086781,False,Adamantina; Auriflama; Nova Europa,similaridade,0.54,0.37,0.0,91.16666666666667,8,30.0,87.67,85.83,100.0,0.0,60,0.455,alto risco/alta eficiência,1,Médio,Baixo,0.5488372093023256,0.49767441860465117,0.2731422390481341,0.8752963706754657
322,3507001,Boituva,SP,61081,0.8744968989119734,1.1435146325209093,False,Clementina; Embaúba; Guariba,similaridade,0.39,0.2,0.0,91.06333333333333,12,50.0,94.79,78.4,100.0,0.0,100,0.29500000000000004,baixo risco/alta eficiência,3,Baixo,Baixo,0.17751937984496124,0.4992248062015504,0.08862207800012019,0.8768925330153435
323,3516101,Florínea,SP,3851,0.8741629013518417,1.1439515431889853,False,Rubinéia; Clementina; Paulistânia,similaridade,0.36,0.28,0.0,86.53333333333335,4,63.684763352640346,80.11,79.49,100.0,47.3695267052807,80,0.32,baixo risco/alta eficiência,3,Baixo,Baixo,0.22015503875968992,0.5007751937984496,0.1102481822005889,0.8471721512416839
324,3521101,Ipeúna,SP,6831,0.8736708980674497,1.1445957536321616,False,Icém; Itapura; Santa Ernestina,similaridade,0.44,0.34,0.0,91.02,4,23.173549773215566,88.12,84.94,100.0,6.34709954643113,40,0.39,baixo risco/baixa eficiência,1,Médio,Baixo,0.36666666666666664,0.5023255813953489,0.1841860465116279,0.8725353938433545
325,3508306,Cabrália Paulista,SP,4299,0.8736708980674495,1.1445957536321618,False,Guariba; Embaúba; Pirangi,similaridade,0.46,0.35,0.0,91.02,24,40.0,86.53,86.53,100.0,0.0,80,0.405,baixo risco/baixa eficiência,3,Médio,Baixo,0.4108527131782946,0.5038759689922481,0.20701880896580735,0.873620888811948
326,3554656,Torre de Pedra,SP,2046,0.8736335821562887,1.1446446432746045,False,Clementina; Águas de São Pedro; Paulistânia,similaridade,0.29,0.23,0.0,89.89,0,57.84351245743865,100.0,69.67,100.0,55.6870249148773,60,0.26,baixo risco/baixa eficiência,3,Baixo,Baixo,0.12868217054263567,0.5054263565891473,0.06503936061534764,0.849747410510037
327,3528601,Manduri,SP,9871,0.8733895414929899,1.14496447746624,False,Marapoama; Itapura; Santa Ernestina,similaridade,0.39,0.22,0.0,91.0,0,33.67741327537033,86.5,86.5,100.0,7.35482655074066,60,0.305,baixo risco/baixa eficiência,1,Baixo,Baixo,0.19612403100775194,0.5069767441860465,0.09943032269695332,0.8738068844286271
328,3540705,Porto Ferreira,SP,52649,0.8733426487305797,1.1450259545363086,False,Pirangi; Jales; Embaúba,similaridade,0.48,0.42,0.0,90.99666666666667,40,45.01398399316505,97.05,94.87,81.07,10.0279679863301,80,0.44999999999999996,alto risco/baixa eficiência,3,Médio,Médio,0.5248062015503876,0.5085271317829457,0.26687819241632116,0.8654164122629668
329,3539301,Pirassununga,SP,73545,0.8732957559681698,1.1450874382085607,False,Pompéia; Pontal; Guariba,similaridade,0.49,0.42,0.0,90.99333333333334,24,40.0,90.19,82.79,100.0,0.0,80,0.45499999999999996,alto risco/baixa eficiência,3,Médio,Médio,0.537984496124031,0.5100775193798449,0.2744137972477615,0.86565113127224
330,3544707,Sagres,SP,2474,0.8729675066312994,1.1455180088648513,False,Santa Ernestina; Guariba; Adamantina,similaridade,0.42,0.34,0.0,90.96999999999998,20,30.0,88.0,84.91,100.0,0.0,60,0.38,baixo risco/baixa eficiência,1,Médio,Baixo,0.3488372093023256,0.5116279069767442,0.17847485127095727,0.8726261941335434
331,3527306,Louveira,SP,51833,0.872680712501707,1.1458944670993219,False,Paulínia; Gavião Peixoto; Pirangi,similaridade,0.43,0.25,0.0,87.83999999999999,52,57.2543880589514,85.46,78.06,100.0,14.5087761179028,100,0.33999999999999997,baixo risco/baixa eficiência,3,Médio,Baixo,0.25503875968992246,0.5131782945736434,0.13088035574785167,0.8424938655252182
332,3530904,Mombuca,SP,3722,0.8724047934823798,1.1462568838122704,False,Terra Roxa; Paulo de Faria; Icém,similaridade,0.56,0.36,30.0,90.93,12,20.0,89.2,83.59,100.0,0.0,40,0.46,alto risco/baixa eficiência,1,Médio,Baixo,0.568217054263566,0.5147286821705427,0.292477615527913,0.8703128906263456
333,3538105,Pindorama,SP,14542,0.8720765441455097,1.1466883345427368,False,São Joaquim da Barra; Santópolis do Aguapeí; São Simão,similaridade,0.77,0.61,0.0,90.90666666666668,4,34.95481901219987,94.66,94.66,83.4,9.90963802439974,60,0.69,alto risco/baixa eficiência,1,Alto,Alto,0.9503875968992248,0.5162790697674419,0.4906652244456463,0.8718276868935384
334,3537602,Peruíbe,SP,68344,0.8716576194250282,1.147239440939701,False,Paulínia; Pirangi; Embaúba,similaridade,0.35,0.35,0.0,90.64,48,54.61361209181943,98.42,73.5,100.0,9.22722418363885,100,0.35,baixo risco/baixa eficiência,3,Baixo,Baixo,0.27596899224806204,0.517829457364341,0.142904873505198,0.8573548349086367
335,3523602,Itirapina,SP,16148,0.8715607237589996,1.1473669851562929,False,Santa Ernestina; Adamantina; Icém,similaridade,0.49,0.23,0.0,90.87,12,30.0,89.34,83.27,100.0,0.0,60,0.36,baixo risco/baixa eficiência,1,Médio,Baixo,0.2937984496124031,0.5193798449612403,0.1525929932095427,0.8668869310788982
336,3515301,Estrela do Norte,SP,2703,0.8711855816597195,1.147861054007428,False,Marapoama; Adamantina; Santa Ernestina,similaridade,0.45,0.37,0.0,90.84333333333332,4,37.1201392117199,91.06,81.47,100.0,34.2402784234398,40,0.41000000000000003,baixo risco/baixa eficiência,1,Médio,Baixo,0.4263565891472868,0.5209302325581395,0.22210203713719126,0.8725580208263072
337,3508009,Buri,SP,20250,0.8708573323228496,1.1482937134291404,False,Terra Roxa; Paulo de Faria; Nova Europa,similaridade,0.61,0.42,0.0,90.82,16,20.229045997663054,91.41,81.05,100.0,0.458091995326105,40,0.515,alto risco/baixa eficiência,1,Alto,Médio,0.6953488372093023,0.5224806201550387,0.3633062916892013,0.8687948201098326
338,3512209,Conchal,SP,28105,0.8699663698370594,1.149469720521835,False,São Joaquim da Barra; São Simão; Monte Alto,similaridade,0.67,0.56,0.0,90.75666666666666,0,46.103265444585446,87.3,84.97,100.0,12.2065308891709,80,0.615,alto risco/baixa eficiência,1,Alto,Médio,0.8643410852713178,0.524031007751938,0.45294152995613246,0.8666500726943945
339,3547106,Santa Mercedes,SP,2956,0.8694595811652053,1.1501397208825408,False,Águas de São Pedro; Clementina; Embaúba,similaridade,0.29,0.16,0.0,90.62,4,50.0,94.47,77.39,100.0,0.0,100,0.22499999999999998,baixo risco/baixa eficiência,3,Baixo,Muito baixo,0.08992248062015504,0.5255813953488372,0.04726158283756986,0.8733126853545582
340,3523909,Itu,SP,168240,0.8694036566881392,1.1502137037349804,False,Pompéia; Pontal; Guariba,similaridade,0.5,0.41,32.0,90.71666666666665,24,40.0,85.13,87.02,100.0,0.0,80,0.45499999999999996,alto risco/baixa eficiência,3,Médio,Médio,0.537984496124031,0.5271317829457365,0.2835887266390241,0.8686844959879942
341,3520707,Indiaporã,SP,4035,0.8691691928760894,1.1505239810571175,False,Paranapuã; Itapura; Santa Ernestina,similaridade,0.28,0.22,0.0,90.7,20,20.13250241861517,90.55,81.55,100.0,0.26500483723034,40,0.25,baixo risco/baixa eficiência,1,Baixo,Baixo,0.11937984496124031,0.5286821705426357,0.06311399555315185,0.8658001564003857
342,3519907,Iepê,SP,7619,0.8690285145888595,1.1507102278146806,False,Icém; Adamantina; Santa Ernestina,similaridade,0.47,0.39,0.0,90.69,4,23.698621703458933,91.7,80.37,100.0,7.39724340691787,40,0.43,baixo risco/baixa eficiência,1,Médio,Baixo,0.4868217054263566,0.5302325581395348,0.25812871822606814,0.8679187604658801
343,3515129,Emilianópolis,SP,3014,0.8686064797271695,1.151269330058534,False,Terra Roxa; Paulo de Faria; Dumont,similaridade,0.53,0.44,0.0,90.66000000000001,12,10.0,87.58,84.4,100.0,0.0,20,0.485,alto risco/baixa eficiência,1,Médio,Médio,0.6310077519379845,0.5317829457364341,0.3355591611081065,0.8679084345938026
344,3547908,Santo Antônio da Alegria,SP,6775,0.8669183402804091,1.1535111826986437,False,Pompéia; Pontal; Presidente Prudente,similaridade,0.48,0.56,0.0,90.54,16,51.112211179655986,100.0,74.06,97.56,2.22442235931198,100,0.52,alto risco/baixa eficiência,3,Médio,Médio,0.7077519379844961,0.5333333333333333,0.37746770025839793,0.8697855550062288
345,3508207,Buritizal,SP,4356,0.8660273777946191,1.154697906371677,False,Santa Ernestina; Adamantina; Guariba,similaridade,0.46,0.34,0.0,90.47666666666667,16,31.130881632345364,86.11,85.32,100.0,2.26176326469073,60,0.4,baixo risco/baixa eficiência,1,Médio,Baixo,0.39689922480620154,0.5348837209302325,0.21229493419866594,0.8653248097107017
346,3524501,Jaci,SP,7613,0.8659804850322089,1.154760433155496,False,Marapoama; Santa Ernestina; Itapura,similaridade,0.38,0.31,0.0,90.47333333333331,4,30.0,86.1,85.32,100.0,0.0,60,0.345,baixo risco/baixa eficiência,1,Baixo,Baixo,0.2682170542635659,0.5364341085271318,0.1438807763956493,0.86502434858279
347,3527256,Lourdes,SP,1950,0.8656991284577491,1.1551357361090442,False,Guariba; Embaúba; Pirangi,similaridade,0.33,0.26,0.0,90.45333333333333,24,40.0,89.08,82.28,100.0,0.0,80,0.29500000000000004,baixo risco/baixa eficiência,3,Baixo,Baixo,0.17751937984496124,0.537984496124031,0.09550267411814194,0.8633635706792491
348,3553609,Tapiratiba,SP,11816,0.8652770935960591,1.1556991481700245,False,Leme; Dumont; Santópolis do Aguapeí,similaridade,0.7,0.68,0.0,90.42333333333333,16,20.0,88.22,83.05,100.0,0.0,40,0.69,alto risco/baixa eficiência,1,Alto,Alto,0.9503875968992248,0.5395348837209303,0.5127672615828376,0.8604589851183015
349,3523800,Itobi,SP,8046,0.8649488442591889,1.1561377376675723,False,São Joaquim da Barra; São Simão; Santópolis do Aguapeí,similaridade,0.66,0.57,0.0,90.39999999999999,0,40.0,86.46,84.74,100.0,0.0,80,0.615,alto risco/baixa eficiência,1,Alto,Médio,0.8643410852713178,0.5410852713178295,0.46768223063517816,0.8628479997992984
350,3520608,Indiana,SP,5090,0.864292345585449,1.1570159160933287,False,Paulo de Faria; Auriflama; Dumont,similaridade,0.54,0.47,0.0,90.35333333333334,0,22.04692741641643,85.53,85.53,100.0,4.09385483283286,40,0.505,alto risco/baixa eficiência,1,Médio,Médio,0.6759689922480621,0.5426356589147286,0.36680487951445223,0.8646932019130207
351,3532009,Morungaba,SP,13788,0.8638093662399486,1.1576628352073464,False,Paulínia; Lins; Pirangi,similaridade,0.3,0.28,0.0,90.16666666666667,64,43.088213491475166,86.42,84.08,100.0,6.17642698295033,80,0.29000000000000004,baixo risco/baixa eficiência,3,Baixo,Baixo,0.17054263565891473,0.5441860465116279,0.09280692266089778,0.8592048391502212
352,3518107,Guarantã,SP,6427,0.863729632436529,1.1577697029787672,False,Terra Roxa; Dumont; Paulo de Faria,similaridade,0.56,0.51,0.0,90.31333333333333,16,20.0,85.47,85.47,100.0,0.0,40,0.535,alto risco/baixa eficiência,1,Médio,Médio,0.7364341085271318,0.5457364341085271,0.40189892434348895,0.8646891273068569
353,3512605,Coronel Macedo,SP,4280,0.8629793482379687,1.158776281311714,False,São Joaquim da Barra; Monte Alto; Presidente Prudente,similaridade,0.68,0.55,0.0,90.25999999999999,4,50.0,93.78,77.0,100.0,0.0,100,0.615,alto risco/baixa eficiência,3,Alto,Médio,0.8643410852713178,0.5472868217054263,0.4730424854275584,0.8690859361599418
354,3516606,Gália,SP,6380,0.861947707464949,1.1601631877890515,False,Leme; São Simão; Nova Europa,similaridade,0.62,0.63,0.0,90.18666666666667,16,30.0,86.73,83.83,100.0,0.0,60,0.625,alto risco/baixa eficiência,1,Alto,Alto,0.8682170542635659,0.5488372093023256,0.4765098251307013,0.8590219675984534
355,3534500,Oscar Bressane,SP,2470,0.861666350890489,1.1605420113789404,False,Terra Roxa; Paulo de Faria; Dumont,similaridade,0.53,0.47,0.0,90.16666666666667,4,20.0,86.37,84.13,100.0,0.0,40,0.5,alto risco/baixa eficiência,1,Médio,Médio,0.6635658914728683,0.5503875968992248,0.36521843639204377,0.8609594017912058
356,3500808,Alfredo Marcondes,SP,4445,0.861103637741569,1.161300401218507,False,Marapoama; Adamantina; Santa Ernestina,similaridade,0.45,0.36,0.0,90.12666666666667,0,30.0,87.64,82.74,100.0,0.0,60,0.405,baixo risco/baixa eficiência,1,Médio,Baixo,0.4108527131782946,0.5519379844961241,0.22676521843639208,0.8610359687802187
357,3507902,Brotas,SP,23898,0.8607753884046988,1.1617432532002692,False,Clementina; Embaúba; Guariba,similaridade,0.42,0.32,0.0,90.10333333333334,8,46.40156550363735,86.19,84.12,100.0,12.8031310072747,80,0.37,baixo risco/baixa eficiência,3,Médio,Baixo,0.31937984496124033,0.5534883720930233,0.17677303046691906,0.85964072899409
358,3538303,Piquerobi,SP,3264,0.8598844259189089,1.1629469843361306,False,Santópolis do Aguapeí; São Joaquim da Barra; Nova Europa,similaridade,0.75,0.58,0.0,90.04,4,30.0,90.05,80.07,100.0,0.0,60,0.665,alto risco/baixa eficiência,1,Alto,Médio,0.9077519379844962,0.5550387596899224,0.5038375097650382,0.8570366812626371
359,3530706,Mogi Guaçu,SP,153661,0.8590816880965766,1.1640336580979265,False,Lins; Paulínia; Ituverava,similaridade,0.4,0.46,0.0,89.86666666666667,60,43.46032842909374,94.94,94.94,79.72,6.92065685818748,80,0.43000000000000005,baixo risco/baixa eficiência,3,Médio,Médio,0.4968992248062015,0.5565891472868217,0.2765687158223665,0.8613399698341868
360,3522000,Itaju,SP,3618,0.8583598198835463,1.1650125935946887,False,Águas de São Pedro; Itapura; Paranapuã,similaridade,0.15,0.07,0.0,89.79333333333334,4,20.0,84.69,84.69,100.0,0.0,40,0.11,baixo risco/baixa eficiência,1,Muito baixo,Muito baixo,0.021705426356589147,0.5581395348837209,0.012114656571119523,0.8563971905335082
361,3544608,Sabino,SP,5112,0.8582860921534405,1.1651126694724823,False,Águas de São Pedro; Guariba; Embaúba,similaridade,0.24,0.2,0.0,89.90333333333332,28,35.48280584488195,84.97,84.74,100.0,10.9656116897639,60,0.22,baixo risco/baixa eficiência,3,Baixo,Baixo,0.08682170542635659,0.5596899224806201,0.04859323357971275,0.858865070092787
362,3523503,Itatinga,SP,19070,0.8581025009473285,1.1653619455671314,False,Nova Europa; Leme; Pompéia,similaridade,0.68,0.51,0.0,89.91333333333334,20,35.9907904160018,85.42,84.32,100.0,11.9815808320036,60,0.595,alto risco/baixa eficiência,1,Alto,Médio,0.8263565891472868,0.5612403100775194,0.46378462832762457,0.8577923612658297
363,3527900,Lutécia,SP,2666,0.8578211443728687,1.1657441723834805,False,Icém; Itapura; Paranapuã,similaridade,0.42,0.36,0.0,89.89333333333333,4,20.0,89.73,79.95,100.0,0.0,40,0.39,baixo risco/baixa eficiência,1,Médio,Baixo,0.36666666666666664,0.5627906976744186,0.2063565891472868,0.8568156322056123
364,3517703,Guará,SP,18606,0.8576335733232284,1.1659991295876146,False,Leme; São Simão; São Joaquim da Barra,similaridade,0.77,0.75,0.0,89.88,12,31.69228932919551,84.82,84.82,100.0,3.38457865839102,60,0.76,alto risco/baixa eficiência,1,Alto,Alto,0.9813953488372092,0.5643410852713179,0.5538417162430143,0.8561770737371257
365,3551207,Sarutaiá,SP,3704,0.8573522167487685,1.166381774566557,False,Terra Roxa; Paulo de Faria; Icém,similaridade,0.53,0.38,0.0,89.86,8,20.0,88.08,81.5,100.0,0.0,40,0.455,alto risco/baixa eficiência,1,Médio,Baixo,0.5488372093023256,0.5658914728682171,0.31058229673697496,0.8569068430076905
366,3525607,João Ramalho,SP,4371,0.8572584312239486,1.166509378708883,False,Santópolis do Aguapeí; São Simão; São Joaquim da Barra,similaridade,0.67,0.6,0.0,89.85333333333334,4,34.77952281036801,84.19,85.37,100.0,9.55904562073601,60,0.635,alto risco/baixa eficiência,1,Alto,Alto,0.8736434108527131,0.5674418604651162,0.4957418424373535,0.8525162431488277
367,3515806,Flora Rica,SP,1487,0.8569301818870783,1.16695621316297,False,Pirangi; Embaúba; Jales,similaridade,0.41,0.35,0.0,89.83,36,50.0,86.81,82.68,100.0,0.0,100,0.38,baixo risco/baixa eficiência,3,Médio,Baixo,0.3488372093023256,0.5689922480620155,0.19848566792861008,0.8561612451078481
368,3501103,Alto Alegre,SP,3841,0.8562736832133385,1.1678509098251153,False,Itapura; Paranapuã; Icém,similaridade,0.27,0.16,0.0,89.78333333333335,4,21.07562412835622,88.94,80.41,100.0,2.15124825671244,40,0.21500000000000002,baixo risco/baixa eficiência,1,Baixo,Muito baixo,0.08062015503875969,0.5705426356589147,0.04599723574304429,0.855291432825983
369,3545159,Saltinho,SP,8161,0.856086112163698,1.1681067894823918,False,Guariba; Embaúba; Clementina,similaridade,0.41,0.27,0.0,89.77,12,46.5194808458243,86.17,83.14,100.0,13.0389616916486,80,0.33999999999999997,baixo risco/baixa eficiência,3,Médio,Baixo,0.25503875968992246,0.5720930232558139,0.14590589507842075,0.8558734679842459
370,3507209,Borá,SP,907,0.8552889352027282,1.1691955301198549,False,Marapoama; Santa Ernestina; Itapura,similaridade,0.35,0.29,0.0,89.71333333333332,4,35.37805782060785,89.86,79.28,100.0,10.7561156412157,60,0.31999999999999995,baixo risco/baixa eficiência,1,Baixo,Baixo,0.21395348837209302,0.5736434108527132,0.12273300883360375,0.8538489772888457
371,3504404,Avanhandava,SP,11263,0.8549137931034484,1.1697085812241603,False,Santópolis do Aguapeí; Nova Europa; Dumont,similaridade,0.73,0.57,0.0,89.68666666666667,0,30.0,84.55,84.51,100.0,0.0,60,0.6499999999999999,alto risco/baixa eficiência,1,Alto,Médio,0.8837209302325582,0.575968992248062,0.5089958536145665,0.8491801971691344
371,3513702,Descalvado,SP,31756,0.8549137931034484,1.1697085812241603,False,Santópolis do Aguapeí; São Simão; Nova Europa,similaridade,0.61,0.59,0.0,89.68666666666667,8,34.26858564410549,89.23,87.83,92.0,8.53717128821098,60,0.6,alto risco/baixa eficiência,1,Alto,Médio,0.8372093023255814,0.575968992248062,0.4822065981611682,0.866380246101933
373,3555307,Turmalina,SP,1669,0.8545386510041683,1.1702220827868934,False,Itapura; Paranapuã; Icém,similaridade,0.3,0.19,0.0,89.66000000000001,12,20.0,96.03,72.95,100.0,0.0,40,0.245,baixo risco/baixa eficiência,1,Baixo,Muito baixo,0.11162790697674418,0.5782945736434109,0.0645538128718226,0.8506164404686828
374,3503208,Araraquara,SP,242228,0.8543010389503638,1.1705475639227234,False,Paulistânia; Ilhabela; Lins,similaridade,0.0,0.45,0.0,64.61,44,50.60467892098353,96.73,97.1,0.0,1.20935784196706,100,0.225,baixo risco/baixa eficiência,3,Muito baixo,Médio,0.09224806201550388,0.57984496124031,0.05348957394387357,0.7152509747973503
375,3546256,Santa Cruz da Esperança,SP,2116,0.8527603502334729,1.1726624012551887,False,Paulistânia; Pirangi; Embaúba,similaridade,0.27,0.33,0.0,84.87,28,59.931349021874354,79.46,75.15,100.0,19.8626980437487,100,0.30000000000000004,baixo risco/baixa eficiência,3,Baixo,Baixo,0.18914728682170542,0.5813953488372093,0.10996935280331711,0.8341918364489699
376,3512902,Cosmorama,SP,8719,0.8525222622205381,1.1729898963521859,False,Marapoama; Clementina; Santa Ernestina,similaridade,0.4,0.26,0.0,89.51666666666667,4,40.9524946287897,100.0,68.55,100.0,21.9049892575794,60,0.33,baixo risco/baixa eficiência,1,Médio,Baixo,0.2364341085271318,0.5829457364341085,0.1378282555134908,0.8450751746705724
377,3510807,Casa Branca,SP,28083,0.8523346911708979,1.173248033147925,False,Guariba; Embaúba; Pirangi,similaridade,0.36,0.32,0.0,89.50333333333333,32,42.8506615069543,90.71,81.8,96.0,5.70132301390861,80,0.33999999999999997,baixo risco/baixa eficiência,3,Baixo,Baixo,0.25503875968992246,0.5844961240310077,0.1490691665164353,0.8519769111778761
378,3545308,Salto de Pirapora,SP,43748,0.8520533345964382,1.1736354514399436,False,Guariba; Santa Ernestina; Embaúba,similaridade,0.44,0.3,0.0,89.48333333333333,36,30.0,94.57,73.88,100.0,0.0,60,0.37,baixo risco/baixa eficiência,3,Médio,Baixo,0.31937984496124033,0.586046511627907,0.18717144402379668,0.8550993993038729
379,3551306,Sebastianópolis do Sul,SP,3130,0.8513499431602877,1.1746051174772032,False,Águas de São Pedro; Guariba; Embaúba,similaridade,0.26,0.19,0.0,89.43333333333334,16,40.35191164830195,87.25,81.05,100.0,20.7038232966039,60,0.225,baixo risco/baixa eficiência,3,Baixo,Muito baixo,0.09224806201550388,0.5875968992248062,0.054204675199807706,0.8516422711101451
380,3534708,Ourinhos,SP,103970,0.8509748010610081,1.1751229281445057,False,Jales; Pirangi; Embaúba,similaridade,0.53,0.41,0.0,89.40666666666668,36,51.30573808596449,97.44,96.44,74.34,2.61147617192899,100,0.47,alto risco/baixa eficiência,3,Médio,Médio,0.5922480620155038,0.5891472868217055,0.34892133886184723,0.8522698034588035
381,3522109,Itanhaém,SP,112476,0.8493856554704484,1.1773215070910645,False,Lins; Leme; Paulínia,similaridade,0.66,0.72,100.0,80.97333333333334,72,51.21820306316041,90.42,52.5,100.0,2.43640612632082,100,0.69,alto risco/baixa eficiência,2,Alto,Alto,0.9503875968992248,0.5906976744186047,0.5613917432846584,0.764125362445427
382,3539400,Piratininga,SP,15107,0.8487708412277374,1.1781743097506876,False,São Simão; São Joaquim da Barra; Monte Alto,similaridade,0.64,0.62,0.0,89.25,8,43.94479275294945,87.92,79.83,100.0,7.88958550589891,80,0.63,alto risco/baixa eficiência,1,Alto,Alto,0.8697674418604651,0.5922480620155038,0.5151180818460428,0.8465711274496026
383,3543600,Rifaina,SP,4049,0.8473546774451661,1.1801433645413633,False,Águas de São Pedro; Paulistânia; Embaúba,similaridade,0.17,0.06,0.0,87.12333333333333,24,51.30078777751253,84.94,76.43,100.0,2.60157555502507,100,0.115,baixo risco/baixa eficiência,3,Muito baixo,Muito baixo,0.024031007751937984,0.5937984496124031,0.014269575145724417,0.8377618861896672
384,3543105,Ribeirão Corrente,SP,4608,0.8466606669192878,1.1811107319283678,False,Marapoama; Santa Ernestina; Itapura,similaridade,0.38,0.26,0.0,89.10000000000001,4,31.81744167054064,83.8,83.5,100.0,3.63488334108128,60,0.32,baixo risco/baixa eficiência,1,Baixo,Baixo,0.22015503875968992,0.5953488372093023,0.13106904633135028,0.8427174914155876
385,3501608,Americana,SP,237247,0.845968895765846,1.1820765574302958,False,Paulínia; Lins; Pirangi,similaridade,0.29,0.24,0.0,88.84999999999998,68,40.0,99.53,96.55,70.47,0.0,80,0.265,baixo risco/baixa eficiência,3,Baixo,Baixo,0.13565891472868216,0.5968992248062015,0.08097470103960097,0.8508814085980675
386,3521903,Itajobi,SP,16989,0.8445035998484275,1.1841275752755598,False,Presidente Prudente; Monte Alto; Jales,similaridade,0.6,0.43,0.0,88.94666666666667,20,58.07679260217865,83.42,83.42,100.0,16.1535852043573,100,0.515,alto risco/baixa eficiência,3,Alto,Médio,0.6953488372093023,0.5984496124031008,0.4161312421128538,0.8378884573688585
387,3503158,Arapeí,SP,2330,0.8441753505115572,1.1845880117134615,False,Paranapuã; Terra Roxa; Paulo de Faria,similaridade,0.5,0.43,0.0,88.92333333333333,12,0.0,97.79,68.98,100.0,0.0,0,0.46499999999999997,alto risco/baixa eficiência,1,Médio,Médio,0.5751937984496124,0.6,0.34511627906976744,0.8324610305340627
388,3510203,Capão Bonito,SP,46337,0.8440815649867375,1.1847196307571441,False,Pompéia; Presidente Prudente; Pontal,similaridade,0.63,0.59,0.0,88.91666666666667,36,50.30142855347967,92.17,74.58,100.0,0.60285710695933,100,0.61,alto risco/baixa eficiência,3,Alto,Médio,0.8565891472868217,0.6015503875968993,0.515281533561685,0.8497714541176298
389,3513850,Dirce Reis,SP,1620,0.8428171103319992,1.1864970320857438,False,Embaúba; Clementina; Guariba,similaridade,0.32,0.25,0.0,88.81333333333333,12,50.08397934439825,88.14,78.3,100.0,20.1679586887965,80,0.28500000000000003,baixo risco/baixa eficiência,3,Baixo,Baixo,0.1635658914728682,0.6031007751937985,0.09864671594255152,0.8489571201516162
390,3555208,Turiúba,SP,1818,0.8426451652534646,1.1867391414976003,False,Águas de São Pedro; Marapoama; Clementina,similaridade,0.23,0.17,0.0,88.77999999999999,4,44.25662449271903,84.1,82.24,100.0,8.51324898543805,80,0.2,baixo risco/baixa eficiência,3,Baixo,Muito baixo,0.06666666666666667,0.6046511627906976,0.040310077519379844,0.8419159474726912
391,3533403,Nova Odessa,SP,62019,0.8411999763579555,1.188777969692275,False,Paulínia; Lins; Pirangi,similaridade,0.34,0.31,0.0,88.50666666666666,56,50.0,100.0,96.0,69.52,0.0,100,0.325,baixo risco/baixa eficiência,3,Baixo,Baixo,0.22868217054263565,0.6062015503875969,0.1386274863289466,0.8303823921773194
392,3507753,Brejo Alegre,SP,2565,0.8408459643804469,1.189278467592838,False,Itapura; Paranapuã; Icém,similaridade,0.24,0.23,0.0,88.68666666666667,8,20.0,90.19,75.87,100.0,0.0,40,0.235,baixo risco/baixa eficiência,1,Baixo,Baixo,0.09689922480620156,0.6077519379844961,0.058890691665164356,0.8445868217281678
393,3510500,Caraguatatuba,SP,134875,0.8396218947938385,1.1910122951778679,False,Paulínia; Lins; Pirangi,similaridade,0.33,0.39,49.0,88.55,52,45.15329622696035,87.06,78.59,100.0,10.3065924539207,80,0.36,baixo risco/baixa eficiência,2,Baixo,Baixo,0.2937984496124031,0.6093023255813953,0.1790120786010456,0.8352461643567223
